processors,readin,mapping,converting,changetypes,GroupByArtist,GroupByYear,Analysis
2,36.8687405269593,4.47495320206508,0.6930933422408998,0.6930933422408998,0.01366809569299221,0.006092965602874756,1615.2427210672759
2,40.45518466178328,5.1533397301100194,0.7546605486422777,0.7546605486422777,0.049737980123609304,0.009914350230246782,1524.1312321517617
